Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
0.383464,2.83721,0.6337,8.06853e-05,0.00401807
0.383675,2.83468,0.6338,7.65202e-05,0.00399121
0.38389,2.83178,0.6339,7.54509e-05,0.00386326
0.384105,2.82919,0.634,7.64385e-05,0.00397946
0.384315,2.82677,0.6341,7.97918e-05,0.00402097
0.384524,2.82436,0.6342,7.88375e-05,0.00407568
0.384744,2.82104,0.6343,8.17839e-05,0.00425923
0.38496,2.8179,0.6344,8.32094e-05,0.00421291
0.385169,2.81552,0.6345,8.56416e-05,0.00417676
0.385392,2.81187,0.6346,8.32783e-05,0.00411013
0.385623,2.80871,0.6347,8.24191e-05,0.003966
0.385844,2.8054,0.6348,8.66239e-05,0.00414608
0.386064,2.80196,0.6349,8.56236e-05,0.00401147
0.386281,2.79923,0.635,8.69572e-05,0.00394438
0.3865,2.79584,0.6351,8.16272e-05,0.00386632
0.386718,2.79251,0.6352,7.84334e-05,0.00392835
0.38694,2.78919,0.6353,7.71224e-05,0.00386553
0.387156,2.78629,0.6354,7.94995e-05,0.00404749
0.387376,2.78322,0.6355,8.03105e-05,0.00414991
0.387583,2.781,0.6356,8.18739e-05,0.00410861
0.387801,2.77842,0.6357,7.91414e-05,0.00405742
0.388017,2.77549,0.6358,7.78225e-05,0.00403139
0.388228,2.77232,0.6359,7.6826e-05,0.00421479
0.388432,2.76969,0.636,7.83867e-05,0.00436934
0.388649,2.76687,0.6361,8.0921e-05,0.00465994
0.388874,2.76335,0.6362,7.922e-05,0.0045368
0.389084,2.76044,0.6363,8.25533e-05,0.00450939
0.389288,2.7582,0.6364,7.86074e-05,0.0044925
0.389496,2.7553,0.6365,8.60252e-05,0.00476117
0.389699,2.75311,0.6366,8.71447e-05,0.00495595
0.389916,2.75015,0.6367,8.88885e-05,0.00506008
0.390128,2.74731,0.6368,8.83059e-05,0.00501437
0.390336,2.74451,0.6369,8.64148e-05,0.00495076
0.390555,2.74153,0.637,8.75308e-05,0.00508664
0.390758,2.73935,0.6371,8.89116e-05,0.00513038
0.390978,2.73648,0.6372,9.12818e-05,0.00498782
0.391186,2.73413,0.6373,9.38177e-05,0.00517327
0.391393,2.73144,0.6374,9.45177e-05,0.00523357
0.391599,2.72862,0.6375,9.5102e-05,0.00529204
0.391822,2.72493,0.6376,9.316e-05,0.0053135
0.392035,2.72235,0.6377,9.35473e-05,0.0053061
0.392245,2.71974,0.6378,9.38722e-05,0.00539186
0.392461,2.7172,0.6379,9.18182e-05,0.0051944
0.392655,2.71563,0.638,9.10562e-05,0.00526156
0.392866,2.71256,0.6381,8.69679e-05,0.00526334
0.393076,2.70966,0.6382,8.5889e-05,0.00513929
0.393291,2.70676,0.6383,8.68275e-05,0.00506524
0.393507,2.70354,0.6384,8.94605e-05,0.0050217
0.393721,2.70106,0.6385,9.19157e-05,0.00512775
0.39393,2.69906,0.6386,9.23585e-05,0.00519035
0.39415,2.69582,0.6387,8.97347e-05,0.00498447
0.394356,2.6935,0.6388,8.9593e-05,0.00496602
0.394574,2.69065,0.6389,9.14576e-05,0.00502059
0.394788,2.68789,0.639,9.05721e-05,0.00497082
0.394996,2.68565,0.6391,8.94973e-05,0.00497581
0.395198,2.68335,0.6392,8.83103e-05,0.00469555
0.39541,2.68082,0.6393,8.97869e-05,0.00459202
0.395617,2.6783,0.6394,8.8382e-05,0.00459231
0.39583,2.67537,0.6395,8.8146e-05,0.00483067
0.396035,2.67284,0.6396,8.9367e-05,0.00484925
0.396245,2.67029,0.6397,8.83814e-05,0.00496412
0.396458,2.66746,0.6398,8.57438e-05,0.00510756
0.396674,2.66414,0.6399,8.75197e-05,0.00520573
0.396885,2.66129,0.64,8.73908e-05,0.00500821
0.397093,2.65874,0.6401,9.18867e-05,0.00509945
0.397298,2.65589,0.6402,9.07594e-05,0.005098
0.397503,2.65345,0.6403,8.79525e-05,0.00495332
0.397711,2.65068,0.6404,8.65453e-05,0.00493991
0.397924,2.64852,0.6405,8.40501e-05,0.00504803
0.398132,2.64627,0.6406,8.42604e-05,0.00484051
0.398328,2.64422,0.6407,8.32687e-05,0.00485271
0.398538,2.64178,0.6408,8.38928e-05,0.00482459
0.398753,2.63881,0.6409,8.34591e-05,0.00476141
0.398958,2.63659,0.641,8.57823e-05,0.00485055
0.399157,2.63476,0.6411,8.45395e-05,0.00480849
0.399369,2.6324,0.6412,8.07762e-05,0.00478628
0.399581,2.62962,0.6413,7.93973e-05,0.0045673
0.399789,2.62719,0.6414,8.04046e-05,0.0048113
0.399996,2.62475,0.6415,8.08667e-05,0.00455656
0.4002,2.62236,0.6416,8.4028e-05,0.0044792
0.4004,2.62013,0.6417,8.51045e-05,0.00459878
0.400598,2.6179,0.6418,8.56139e-05,0.00448404
0.400805,2.61552,0.6419,8.59329e-05,0.00444306
0.401005,2.61347,0.642,8.66926e-05,0.00444573
0.401202,2.61124,0.6421,8.9064e-05,0.00446379
0.401402,2.60938,0.6422,8.72619e-05,0.00440177
0.401611,2.60659,0.6423,9.0328e-05,0.00445958
0.401823,2.60396,0.6424,9.02726e-05,0.00429134
0.402043,2.60054,0.6425,8.72517e-05,0.00430561
0.402261,2.59739,0.6426,8.86783e-05,0.00439233
0.402472,2.59499,0.6427,9.04232e-05,0.00432919
0.402672,2.59303,0.6428,9.14633e-05,0.00428242
0.402882,2.59036,0.6429,8.97264e-05,0.0043301
0.403084,2.58824,0.643,8.90844e-05,0.00428647
0.403289,2.58547,0.6431,8.91552e-05,0.00432258
0.403501,2.58263,0.6432,8.72992e-05,0.00431055
0.403703,2.58039,0.6433,8.51326e-05,0.00432329
0.403913,2.57787,0.6434,8.60706e-05,0.00447132
0.404118,2.57588,0.6435,8.59564e-05,0.00450103
0.404321,2.57364,0.6436,8.81524e-05,0.0046043
0.404535,2.57078,0.6437,8.73298e-05,0.0043295
0.40474,2.56836,0.6438,8.796e-05,0.00444661
0.404947,2.56557,0.6439,8.469e-05,0.00424165
0.405146,2.56355,0.644,8.13247e-05,0.00407591
0.405345,2.56141,0.6441,8.17549e-05,0.00413327
0.405549,2.55919,0.6442,8.03123e-05,0.0041087
0.405753,2.55647,0.6443,8.11071e-05,0.00405166
0.40595,2.55431,0.6444,8.24411e-05,0.00427519
0.406159,2.55182,0.6445,8.59311e-05,0.00439239
0.406365,2.54932,0.6446,8.87219e-05,0.00451672
0.406566,2.5471,0.6447,9.0932e-05,0.00456483
0.406764,2.54532,0.6448,9.19074e-05,0.00448125
0.406966,2.543,0.6449,9.37422e-05,0.00453667
0.407172,2.54071,0.645,9.26454e-05,0.0045827
0.407378,2.53831,0.6451,9.32586e-05,0.00454631
0.407597,2.53556,0.6452,9.07424e-05,0.00442861
0.407812,2.53293,0.6453,9.03214e-05,0.00456312
0.408014,2.53082,0.6454,8.68369e-05,0.00433046
0.408223,2.5281,0.6455,8.50144e-05,0.00432745
0.408427,2.52608,0.6456,8.4663e-05,0.00406321
0.408618,2.52437,0.6457,8.28236e-05,0.00411017
0.408823,2.52221,0.6458,8.21496e-05,0.00423051
0.409034,2.51953,0.6459,8.39508e-05,0.00427135
0.409242,2.51723,0.646,8.63282e-05,0.00437697
0.409445,2.51484,0.6461,8.60844e-05,0.00435254
0.409646,2.51269,0.6462,8.48329e-05,0.00431351
0.409856,2.51028,0.6463,8.49094e-05,0.00425654
0.410055,2.50813,0.6464,8.36191e-05,0.00436335
0.410256,2.50608,0.6465,7.84308e-05,0.00424575
0.410469,2.50341,0.6466,7.99974e-05,0.00421207
0.410675,2.5008,0.6467,7.88207e-05,0.00407447
0.410872,2.49918,0.6468,7.98081e-05,0.00409154
0.411074,2.49703,0.6469,7.98617e-05,0.0040178
0.411278,2.49493,0.647,7.91992e-05,0.00400469
0.411488,2.49179,0.6471,7.56479e-05,0.00377115
0.411691,2.4896,0.6472,7.93092e-05,0.00380643
0.411899,2.48705,0.6473,8.17169e-05,0.00396828
0.412103,2.48465,0.6474,8.10705e-05,0.00406346
0.412296,2.48281,0.6475,8.17042e-05,0.00411121
0.4125,2.48078,0.6476,8.13789e-05,0.00400916
0.412719,2.47749,0.6477,8.19539e-05,0.00390455
0.412917,2.4754,0.6478,7.97015e-05,0.00399198
0.413119,2.47339,0.6479,7.85488e-05,0.00380984
0.413324,2.4707,0.648,7.801e-05,0.00324868
0.413516,2.46907,0.6481,7.83875e-05,0.00321196
0.413725,2.46612,0.6482,7.76658e-05,0.00341548
0.41392,2.46429,0.6483,7.77274e-05,0.00332583
0.414122,2.46175,0.6484,7.9319e-05,0.00331889
0.41432,2.45966,0.6485,7.83598e-05,0.00343809
0.414519,2.45757,0.6486,7.88647e-05,0.00352061
0.414723,2.45541,0.6487,7.98119e-05,0.00346874
0.414925,2.45315,0.6488,7.65137e-05,0.00336461
0.415133,2.45074,0.6489,7.62444e-05,0.00351649
0.415333,2.44871,0.649,7.73218e-05,0.00352278
0.415536,2.44639,0.6491,8.12794e-05,0.00351336
0.415738,2.44407,0.6492,8.02349e-05,0.00348013
0.415942,2.44202,0.6493,8.1251e-05,0.00343915
0.416143,2.43986,0.6494,7.86204e-05,0.00327814
0.416351,2.43723,0.6495,7.91625e-05,0.00333482
0.416548,2.43526,0.6496,7.72797e-05,0.00334184
0.416747,2.43324,0.6497,7.64186e-05,0.00337093
0.416946,2.43115,0.6498,7.73032e-05,0.0034618
0.417143,2.4295,0.6499,7.26565e-05,0.00349159
0.417347,2.42729,0.65,7.40455e-05,0.00356939
0.417551,2.42493,0.6501,7.58812e-05,0.00376226
0.417746,2.42306,0.6502,7.78426e-05,0.00388031
0.417952,2.42057,0.6503,7.91704e-05,0.00391737
0.418152,2.41821,0.6504,7.89156e-05,0.0038891
0.418359,2.4157,0.6505,7.53484e-05,0.00362176
0.418563,2.41309,0.6506,8.21059e-05,0.00395887
0.418765,2.41087,0.6507,8.19659e-05,0.00404059
0.418961,2.40864,0.6508,8.08616e-05,0.00404159
0.419163,2.40637,0.6509,8.30887e-05,0.00420068
0.419362,2.40442,0.651,7.89291e-05,0.00406854
0.419559,2.40228,0.6511,8.01424e-05,0.00421873
0.419766,2.39976,0.6512,7.92934e-05,0.0040974
0.419967,2.39737,0.6513,8.17094e-05,0.00404177
0.420162,2.39545,0.6514,8.21108e-05,0.00411463
0.420364,2.39319,0.6515,8.6455e-05,0.00414768
0.420565,2.39079,0.6516,8.47012e-05,0.00425312
0.42076,2.38859,0.6517,8.28454e-05,0.00419782
0.42096,2.38648,0.6518,8.26242e-05,0.00419992
0.421156,2.38481,0.6519,8.40319e-05,0.00424395
0.421351,2.38282,0.652,8.43085e-05,0.00416105
0.421554,2.38007,0.6521,8.21147e-05,0.00393531
0.42175,2.37811,0.6522,8.22799e-05,0.00392715
0.421951,2.37591,0.6523,8.21572e-05,0.00387358
0.422147,2.37371,0.6524,7.8679e-05,0.00384305
0.422335,2.37188,0.6525,7.78871e-05,0.00374524
0.422529,2.37004,0.6526,7.84397e-05,0.00390184
0.422733,2.36737,0.6527,7.87237e-05,0.00377424
0.422935,2.36502,0.6528,7.82388e-05,0.00376165
0.423142,2.36264,0.6529,7.58196e-05,0.00377278
0.423332,2.36055,0.653,7.61365e-05,0.0035885
0.423522,2.35885,0.6531,7.81162e-05,0.00365056
0.423722,2.35686,0.6532,7.75396e-05,0.00354294
0.423916,2.35495,0.6533,7.54995e-05,0.00353101
0.424105,2.35336,0.6534,7.58944e-05,0.00366472
0.424294,2.35169,0.6535,7.62137e-05,0.00365976
0.424495,2.34926,0.6536,7.52744e-05,0.00348115
0.424688,2.34746,0.6537,7.37333e-05,0.0034425
0.424896,2.34504,0.6538,7.57332e-05,0.00353251
0.425092,2.34317,0.6539,7.50375e-05,0.00355899
0.42529,2.34064,0.654,7.33351e-05,0.00342367
0.425485,2.33892,0.6541,7.44757e-05,0.00350585
0.425673,2.3373,0.6542,7.3165e-05,0.0034507
0.425876,2.33478,0.6543,7.26781e-05,0.00361753
0.426062,2.33316,0.6544,7.35935e-05,0.00365776
0.426256,2.3308,0.6545,7.44277e-05,0.0036082
0.426451,2.32878,0.6546,7.67521e-05,0.00370955
0.426645,2.32668,0.6547,8.15155e-05,0.00379927
0.426844,2.32445,0.6548,7.97232e-05,0.00352868
0.427049,2.32194,0.6549,7.99089e-05,0.00335641
0.427244,2.31969,0.655,7.82025e-05,0.00321554
0.427442,2.31749,0.6551,7.80638e-05,0.00317233
0.427647,2.31509,0.6552,7.60671e-05,0.00312346
0.427841,2.31275,0.6553,7.3738e-05,0.00313023
0.428053,2.31003,0.6554,7.56319e-05,0.00316291
0.428241,2.30826,0.6555,7.52484e-05,0.00316801
0.428433,2.30668,0.6556,7.4116e-05,0.00320349
0.428637,2.3041,0.6557,7.34574e-05,0.00313749
0.428842,2.30147,0.6558,7.28222e-05,0.00309121
0.429044,2.29926,0.6559,7.22719e-05,0.00309528
0.429244,2.2967,0.656,7.16635e-05,0.00285247
0.429441,2.2946,0.6561,7.13834e-05,0.00277448
0.429627,2.2931,0.6562,6.89629e-05,0.00269091
0.429827,2.29108,0.6563,6.63342e-05,0.00271613
0.430017,2.28927,0.6564,6.48448e-05,0.0026554
0.430213,2.28732,0.6565,6.23255e-05,0.00250523
0.430409,2.28505,0.6566,6.19524e-05,0.0024329
0.430595,2.28314,0.6567,6.14316e-05,0.00233617
0.430783,2.28129,0.6568,5.96931e-05,0.00218137
0.430973,2.2795,0.6569,6.2861e-05,0.002209
0.431166,2.27747,0.657,6.40301e-05,0.00227278
0.431355,2.27568,0.6571,6.18728e-05,0.00218487
0.431562,2.27322,0.6572,6.25084e-05,0.00214632
0.431754,2.27077,0.6573,6.14054e-05,0.00217312
0.431948,2.26904,0.6574,6.25998e-05,0.00222846
0.432146,2.26686,0.6575,6.54574e-05,0.00251236
0.432348,2.26452,0.6576,6.59547e-05,0.00243649
0.432537,2.26242,0.6577,6.53754e-05,0.00229364
0.432735,2.26025,0.6578,6.39435e-05,0.0021219
0.43293,2.25841,0.6579,6.36945e-05,0.00200993
0.433122,2.25627,0.658,6.51063e-05,0.00198706
0.433314,2.25419,0.6581,6.36248e-05,0.00197319
0.433502,2.25259,0.6582,6.84201e-05,0.00215715
0.433701,2.25037,0.6583,6.82072e-05,0.00212816
0.433886,2.24869,0.6584,6.86863e-05,0.00212073
0.434081,2.24678,0.6585,6.72039e-05,0.00209302
0.434265,2.24528,0.6586,6.96936e-05,0.00218989
0.434462,2.24319,0.6587,7.14189e-05,0.00238599
0.434662,2.24104,0.6588,6.88312e-05,0.00233042
0.434864,2.23886,0.6589,6.58606e-05,0.00219403
0.435059,2.2367,0.659,6.32864e-05,0.0022252
0.435245,2.23513,0.6591,6.37246e-05,0.00226798
0.435432,2.23355,0.6592,6.412e-05,0.00215401
0.435632,2.23128,0.6593,6.20997e-05,0.00212712
0.435824,2.22922,0.6594,6.51665e-05,0.00224197
0.436021,2.22712,0.6595,6.62137e-05,0.00246443
0.436206,2.22563,0.6596,6.71119e-05,0.00254542
0.436393,2.22407,0.6597,6.63131e-05,0.00250767
0.436576,2.22252,0.6598,6.40084e-05,0.00244703
0.436771,2.22047,0.6599,6.21941e-05,0.00241915
0.436968,2.21846,0.66,6.38872e-05,0.00251735
0.437152,2.21691,0.6601,6.33e-05,0.00264708
0.437343,2.21506,0.6602,6.32438e-05,0.00273226
0.43753,2.21337,0.6603,6.22629e-05,0.002622
0.437718,2.21153,0.6604,6.26573e-05,0.00256766
0.4379,2.20991,0.6605,6.29314e-05,0.002721
0.438099,2.2077,0.6606,6.39487e-05,0.00275305
0.438288,2.20593,0.6607,6.19921e-05,0.00276365
0.438475,2.20427,0.6608,6.12008e-05,0.00269929
0.438665,2.20261,0.6609,6.27923e-05,0.00274521
0.438865,2.20039,0.661,6.21264e-05,0.0028046
0.439051,2.19858,0.6611,6.04077e-05,0.00277776
0.439236,2.1969,0.6612,5.87218e-05,0.00274276
0.439428,2.19533,0.6613,6.10334e-05,0.00293633
0.439621,2.19322,0.6614,5.88419e-05,0.00298051
0.439809,2.19139,0.6615,6.17436e-05,0.00306432
0.439996,2.18956,0.6616,6.24496e-05,0.00312217
0.440188,2.18755,0.6617,6.4544e-05,0.00327326
0.440377,2.18575,0.6618,6.39496e-05,0.00325312
0.440577,2.18365,0.6619,6.34781e-05,0.00314281
0.440775,2.18174,0.662,6.01512e-05,0.00306861
0.440968,2.17955,0.6621,6.08833e-05,0.00309171
0.44116,2.17786,0.6622,6.10003e-05,0.00313754
0.441344,2.17622,0.6623,6.12312e-05,0.00301644
0.441544,2.17391,0.6624,6.05295e-05,0.00284161
0.441731,2.17224,0.6625,5.86894e-05,0.00285005
0.441921,2.17041,0.6626,5.94461e-05,0.00289224
0.442109,2.1687,0.6627,5.54654e-05,0.0027835
0.442295,2.16686,0.6628,5.31161e-05,0.00263792
0.442478,2.16506,0.6629,5.08007e-05,0.00257362
0.442667,2.16328,0.663,4.99567e-05,0.0025553
0.442862,2.16115,0.6631,5.19419e-05,0.00247268
0.443042,2.15964,0.6632,5.16265e-05,0.0024434
0.443229,2.15784,0.6633,5.25172e-05,0.00250146
0.443414,2.15614,0.6634,5.11816e-05,0.00259912
0.443597,2.15468,0.6635,5.29866e-05,0.00253565
0.443786,2.15286,0.6636,5.37301e-05,0.00258048
0.443979,2.15073,0.6637,5.17301e-05,0.00260651
0.444172,2.14869,0.6638,5.19949e-05,0.00251879
0.444372,2.1462,0.6639,5.47554e-05,0.00247875
0.444561,2.14458,0.664,5.62273e-05,0.00259077
0.444748,2.14289,0.6641,5.79013e-05,0.00269925
0.444927,2.141,0.6642,6.04796e-05,0.00271469
0.445107,2.13942,0.6643,6.29702e-05,0.00269636
0.445291,2.13786,0.6644,6.2397e-05,0.00259426
0.44548,2.13628,0.6645,6.2424e-05,0.00257506
0.445661,2.13482,0.6646,6.04936e-05,0.00260463
0.445848,2.1331,0.6647,6.07701e-05,0.00264821
0.446039,2.13121,0.6648,6.07502e-05,0.00257191
0.446227,2.12938,0.6649,5.80244e-05,0.00258765
0.446413,2.12749,0.665,5.86692e-05,0.00260421
0.4466,2.12594,0.6651,6.27942e-05,0.00278629
0.446784,2.12444,0.6652,6.25332e-05,0.0027173
0.446976,2.12235,0.6653,6.3064e-05,0.00270845
0.447168,2.12042,0.6654,6.41746e-05,0.00272447
0.447353,2.1186,0.6655,6.42534e-05,0.00275986
0.447533,2.11705,0.6656,6.19518e-05,0.00274278
0.447725,2.11514,0.6657,6.21706e-05,0.00272237
0.447923,2.11287,0.6658,6.26502e-05,0.00272545
0.448103,2.11154,0.6659,6.07106e-05,0.00261066
0.448295,2.10945,0.666,6.16058e-05,0.00259461
0.448478,2.10827,0.6661,6.02274e-05,0.00262651
0.448661,2.10663,0.6662,6.1122e-05,0.00254993
0.448852,2.10491,0.6663,6.37507e-05,0.00258259
0.449044,2.10248,0.6664,6.53573e-05,0.00261727
0.449225,2.10067,0.6665,6.50026e-05,0.00261254
0.449416,2.09851,0.6666,6.29376e-05,0.0025412
0.449606,2.09658,0.6667,6.34104e-05,0.00245238
0.4498,2.09451,0.6668,6.30992e-05,0.00249233
0.449988,2.09261,0.6669,6.27061e-05,0.00260073
0.450172,2.09065,0.667,6.04761e-05,0.0025636
0.450356,2.08903,0.6671,6.19131e-05,0.002583
0.450542,2.08735,0.6672,6.31232e-05,0.00256206
0.450737,2.08506,0.6673,6.47632e-05,0.00264951
0.450932,2.08317,0.6674,6.70168e-05,0.0027577
0.451114,2.0816,0.6675,6.55568e-05,0.00274343
0.451301,2.07965,0.6676,6.86269e-05,0.00276503
0.451486,2.07811,0.6677,6.97235e-05,0.00276968
0.451668,2.07664,0.6678,6.9418e-05,0.00275442
0.451854,2.07498,0.6679,6.93803e-05,0.00281161
0.452039,2.07306,0.668,6.87112e-05,0.0027419
0.452221,2.07163,0.6681,6.96493e-05,0.00276279
0.452405,2.06998,0.6682,6.65711e-05,0.00265424
0.452586,2.06837,0.6683,6.83615e-05,0.00259362
0.452768,2.06686,0.6684,7.06511e-05,0.00262945
0.452955,2.06517,0.6685,6.95635e-05,0.00264276
0.45314,2.06298,0.6686,7.16569e-05,0.00270176
0.453325,2.06133,0.6687,6.90791e-05,0.00264694
0.453518,2.0593,0.6688,6.8451e-05,0.00264854
0.453698,2.05785,0.6689,6.90728e-05,0.00264618
0.453881,2.05597,0.669,7.10334e-05,0.00273008
0.454065,2.05437,0.6691,7.27569e-05,0.00279462
0.454252,2.05267,0.6692,7.23171e-05,0.00262684
0.454441,2.05075,0.6693,7.07618e-05,0.00270049
0.454628,2.04913,0.6694,7.25994e-05,0.00263884
0.454814,2.0474,0.6695,7.26416e-05,0.00272366
0.455001,2.04551,0.6696,6.98054e-05,0.00264833
0.455185,2.04379,0.6697,7.06497e-05,0.00267703
0.455367,2.04214,0.6698,6.83302e-05,0.00259507
0.455548,2.04077,0.6699,7.01052e-05,0.00268066
0.455738,2.03875,0.67,7.11051e-05,0.00260047
0.455936,2.03607,0.6701,6.78994e-05,0.00237723
0.456126,2.03417,0.6702,6.89656e-05,0.00247657
0.456313,2.03246,0.6703,6.61499e-05,0.00246233
0.456492,2.03098,0.6704,6.66637e-05,0.00243422
0.456673,2.02926,0.6705,6.75799e-05,0.00242769
0.456852,2.02782,0.6706,6.69159e-05,0.00247116
0.457044,2.02586,0.6707,6.59886e-05,0.00243316
0.457226,2.02436,0.6708,6.51997e-05,0.00247734
0.457404,2.02284,0.6709,6.40186e-05,0.00245298
0.457582,2.02122,0.671,6.46121e-05,0.00252429
0.457777,2.01886,0.6711,6.57264e-05,0.00248861
0.457961,2.01685,0.6712,6.48015e-05,0.00240121
0.458146,2.01497,0.6713,6.41462e-05,0.00245291
0.458334,2.01298,0.6714,6.25615e-05,0.00250864
0.458515,2.01149,0.6715,6.11708e-05,0.00244949
0.458689,2.01001,0.6716,6.13055e-05,0.00251085
0.458878,2.00794,0.6717,6.3463e-05,0.00247069
0.459064,2.00588,0.6718,6.21961e-05,0.00250428
0.459251,2.00427,0.6719,6.1424e-05,0.00245791
0.45943,2.00279,0.672,6.17977e-05,0.00244294
0.459613,2.00132,0.6721,5.99963e-05,0.00242293
0.459794,1.99974,0.6722,5.91747e-05,0.0023015
0.459982,1.99771,0.6723,5.84664e-05,0.00212716
0.460159,1.99607,0.6724,5.61884e-05,0.0019908
0.460341,1.99469,0.6725,5.34751e-05,0.00195728
0.460529,1.99299,0.6726,5.37028e-05,0.00202908
0.460711,1.9914,0.6727,5.53177e-05,0.00210712
0.460895,1.98981,0.6728,5.48292e-05,0.00213808
0.461073,1.98838,0.6729,5.45421e-05,0.00207377
0.461257,1.9864,0.673,5.42332e-05,0.00219873
0.461441,1.98466,0.6731,5.23783e-05,0.00220817
0.461623,1.98245,0.6732,5.54815e-05,0.00259211
0.461804,1.98078,0.6733,5.56006e-05,0.00259254
0.461983,1.97898,0.6734,5.62742e-05,0.00250063
0.462176,1.97706,0.6735,5.71739e-05,0.00259974
0.462355,1.97575,0.6736,5.66431e-05,0.00260591
0.462542,1.97395,0.6737,5.58224e-05,0.00259681
0.462723,1.97221,0.6738,5.6096e-05,0.0025398
0.462906,1.97065,0.6739,5.48792e-05,0.00261558
0.463091,1.96873,0.674,5.52458e-05,0.00273548
0.463273,1.96686,0.6741,5.43888e-05,0.00275218
0.463454,1.96513,0.6742,5.56792e-05,0.00274073
0.46364,1.96306,0.6743,5.33415e-05,0.00260674
0.463813,1.96172,0.6744,5.60187e-05,0.00258085
0.463987,1.96046,0.6745,5.63995e-05,0.00256548
0.464168,1.95837,0.6746,5.68663e-05,0.00250549
0.464356,1.95664,0.6747,5.65642e-05,0.00247142
0.464532,1.95524,0.6748,5.81995e-05,0.0024315
0.464713,1.95362,0.6749,5.75423e-05,0.00245371
0.46489,1.95205,0.675,5.96151e-05,0.00254795
0.465066,1.95033,0.6751,5.89965e-05,0.00239664
0.465242,1.9488,0.6752,5.45669e-05,0.00230705
0.465433,1.94683,0.6753,5.48885e-05,0.00228375
0.465605,1.94557,0.6754,5.53639e-05,0.0022523
0.465781,1.94393,0.6755,5.68559e-05,0.0023321
0.465963,1.94223,0.6756,5.95755e-05,0.00246577
0.466139,1.9407,0.6757,5.98126e-05,0.00250766
0.466316,1.93923,0.6758,5.81247e-05,0.002367
0.466496,1.93764,0.6759,5.87734e-05,0.00234087
0.466673,1.93622,0.676,5.82833e-05,0.00231493
0.466856,1.93473,0.6761,5.79245e-05,0.00229557
0.467038,1.93298,0.6762,5.87343e-05,0.00228852
0.467221,1.93123,0.6763,5.73702e-05,0.00229365
0.467407,1.92941,0.6764,5.5826e-05,0.00229254
0.467585,1.92804,0.6765,5.32082e-05,0.00220252
0.467774,1.92599,0.6766,5.38389e-05,0.00213449
0.467947,1.92467,0.6767,5.27967e-05,0.00212311
0.46813,1.92295,0.6768,5.49622e-05,0.00221619
0.468308,1.92141,0.6769,5.71464e-05,0.00223841
0.468479,1.92022,0.677,5.8119e-05,0.00225613
0.468657,1.91853,0.6771,5.78826e-05,0.00219655
0.468842,1.91654,0.6772,5.62062e-05,0.00211952
0.469023,1.91479,0.6773,5.64465e-05,0.00221158
0.469203,1.91339,0.6774,5.8205e-05,0.00225696
0.469379,1.91176,0.6775,5.54954e-05,0.00205942
0.469559,1.91023,0.6776,5.52492e-05,0.0020607
0.469735,1.90874,0.6777,5.74903e-05,0.0021281
0.46991,1.90724,0.6778,5.64755e-05,0.00217706
0.470087,1.90572,0.6779,5.47347e-05,0.00215147
0.470279,1.90388,0.678,5.38611e-05,0.00211992
0.470455,1.90247,0.6781,5.54497e-05,0.00215288
0.47064,1.90072,0.6782,5.43078e-05,0.00207085
0.470816,1.8991,0.6783,5.35614e-05,0.00203936
0.470991,1.89748,0.6784,5.36074e-05,0.00204708
0.471171,1.89573,0.6785,5.40762e-05,0.00208897
0.471349,1.89423,0.6786,5.38461e-05,0.00204881
0.471525,1.89281,0.6787,5.33654e-05,0.00209237
0.471705,1.89128,0.6788,5.47179e-05,0.00210408
0.471881,1.88972,0.6789,5.60201e-05,0.00219311
